2,DISTRICT_NAME,FISCAL_YEAR,Member,Instruction,Pupil_Staff_Support,Admin,Operation_Other,Transportation_cost,Facility_cost,Food_comm_service_cost
5656,Sun Prairie Area,2021,8428,65247281.06,15746654.82,8063442.2,14394673.37,3768827.84,29293748.92,2512167.3
5663,Superior,2021,4293,33040396.11,6661363.35,4937853.15,9112032.25,2775064.14,9150244.61,2409470.03
5670,Suring,2021,367,3353643.65,711101.56,771653,1390900.31,434690.44,0,180629.2
3510,Swallow,2021,408,3038589.02,525690.28,583866.41,773189.36,165995.57,704853.71,125750.85
5726,Thorp,2021,554,4541485.57,892149.34,814653.53,1439304.12,418497.84,511718,530857.12
5733,Three Lakes,2021,507,5808721.35,936995.82,1288387.97,1410406.08,605861.87,371772,457907.52
5740,Tigerton,2021,253,2203157.63,308214.44,453866.05,927128.8,196033.78,315538.34,568076.67
5747,Tomah Area,2021,3119,23636793.71,3727336.42,2812777.11,4646925.9,2480740.14,1759121.31,1411982.06
5754,Tomahawk,2021,1103,9800144.59,2287093,1374189.86,2497191.69,964079.77,849858.48,917941.97
126,Tomorrow River,2021,908,6498194.89,1318414.45,1303800.41,1807163.85,495263.57,1441731.25,564089.11
5780,Trevor-Wilmot Consolidated,2021,443,3625795.8,848650.28,765028.79,1123963.83,272232.26,1357124.94,166566.89
4375,Tri-County Area,2021,607,5607731.36,818852.93,776202.5,1057159.28,414666.04,8193.44,485241.65
5810,Turtle Lake,2021,487,4014775.46,712886.41,800858.01,769498.42,291795.49,180956.51,422417.21
5817,Twin Lakes #4,2021,384,3623308.44,427381.72,763023.99,569577.58,148837.9,833237.02,115743.58
5824,Two Rivers,2021,1689,12179632.5,3109620.17,2038456.41,3005151.03,678214.42,1612843.45,825589.25
5859,Union Grove J1,2021,560,4425266.49,923428.2,916298.85,1463996.81,186076.46,1537485,297140.33
5852,Union Grove UHS,2021,709,4812645.47,1608958.97,1101140.57,2362167.19,448238.93,892469.58,387286.9
238,Unity,2021,1013,8021873.05,1353001.95,1355637.65,2504275.43,905975.44,1181861.95,1583528.37
5866,Valders Area,2021,918,7205471.83,1253420.32,1092391.25,2002075.03,721625.28,892426,520090.1
5901,Verona Area,2021,5687,43689051.41,9032957.82,7027259.51,12878650.24,2829992.52,20072440.2,2579862.95
5985,Viroqua Area,2021,1065,9698320.45,1304800.52,1362717.98,2095966.26,887067.34,575976.08,805178.87
5992,Wabeno Area,2021,374,4384335.3,436846.14,789933.89,1023575.6,242440.82,45685.99,544516.58
6022,Walworth J1,2021,417,3466400.29,732777.02,371498.69,922046.52,154357.96,574350,230408.57
6027,Washburn,2021,505,4280607.96,1147107.59,747086.61,1074096.46,351549.93,617225.02,626987.23
6069,Washington,2021,58,945035.34,65109.07,240387.45,247874.52,27447.1,68954.37,0
6104,Washington-Caldwell,2021,163,1372655.68,302920.44,385127.6,268352.17,111648.42,0,59992.11
6113,Waterford Graded,2021,1336,11843946.77,2293329.81,1734870.52,3047083.68,769545.91,3841232.51,608982.33
6083,Waterford UHS,2021,1035,8417953.9,2788451.94,1603422.79,2541496.95,484181,4297336.24,478862.03
6118,Waterloo,2021,800,5929351.1,881931.45,1136602.47,1561446.46,352180.58,1450913.92,446484.11
6125,Watertown,2021,3703,31048774.77,4901360.66,3165437.51,6527891.26,721979.29,2014403.41,2088327.99
6174,Waukesha,2021,11959,89623485.36,18632240.52,13446868.3,19668928,5543663.06,15742121.81,5891178.35
6181,Waunakee Community,2021,4162,31301967.93,6317205.58,5777528.89,7292807.52,1176849.17,10541626.38,1460161.45
6195,Waupaca,2021,2076,14803536.43,3243596.45,3022871.21,4732210.86,1206642.52,216256,822753.55
6216,Waupun,2021,2111,14848201.69,3434579.65,2012074.24,3004839.04,1076666.65,3182164.94,851586.82
6223,Wausau,2021,8145,68094157.78,12335562.04,7730459.72,17817682.62,3099729.54,17583162.03,3922257.86
6230,Wausaukee,2021,402,3494334.68,626537.28,552807.39,908792.54,382899.2,0,407529.15
6237,Wautoma Area,2021,1357,11367315.55,2456017.99,1652166.4,2714127.1,859769.12,436537.5,983670.01
6244,Wauwatosa,2021,6080,45395026.39,9510046.3,7229179.99,14968341.76,724784.09,29550198.04,3473601.46
6251,Wauzeka-Steuben,2021,239,2312443.83,417552.42,459344.19,680930.57,387146.55,15007.51,249888.15
6293,Webster,2021,593,5091709.17,714421.96,1062729.76,1534930.4,490134.94,1405561.16,536188.54
6300,West Allis,2021,8135,62262860.52,12107484.78,8331114.94,19866687.95,1555003.54,6509996.88,5961926.01
6307,West Bend,2021,6332,54005110.82,7212854.22,4826904.7,10659811.01,2221780.18,5421089.31,2685228.52
6328,West Depere,2021,3805,28251158.89,4283925.36,3946560.6,4814790.92,1717016.1,10667486.74,1563678.7
6370,West Salem,2021,1742,13964050.98,2566997.73,2076629.28,2604625.24,757044.77,2566637.55,1007219.84
6321,Westby Area,2021,1129,8689837.89,1214744.24,1382589.88,2501721.67,1069163.52,2900504.98,578942.72
6335,Westfield,2021,1146,9253730.74,1339059.48,1327726.51,1985768.34,494009.84,100000,564173.93
6354,Weston,2021,293,2670747.36,590938.35,525005.58,538998.98,280060.4,25943.15,229214.26
6384,Weyauwega-Fremont,2021,812,6085491.26,803969.79,1016902.72,1120297.05,870910.95,1484804.5,544934.2
6412,Wheatland J1,2021,438,3289032.4,801785.05,862941.52,907985.62,159281.7,781597.44,290894.98
6440,White Lake,2021,163,1582109.48,257674.38,359234.8,624945.99,126849.87,215791.63,161412.98
6419,Whitefish Bay,2021,2721,20610272.73,3090741.92,3319534.58,6243513.38,96604.48,1104566.05,1434534.08
6426,Whitehall,2021,727,5781140.68,1024105.17,1051536.08,1368451.94,517647.89,1096112.31,563251.65
6461,Whitewater,2021,2023,18885568.49,2943271.25,2181081.39,3984649.74,1322127.15,2370405.02,1105356.28
6470,Whitnall,2021,2165,15467250.83,3617024.3,2567996.44,4704100.73,735595,2564257.64,1015694.71
6475,Wild Rose,2021,551,4670938.08,668984.67,816223.06,1037507.87,414590.89,782708.48,379304.41
6482,Williams Bay,2021,590,4823185.09,704204.16,950912.86,1550915.41,134309.58,2242527.31,159417.72
6545,Wilmot UHS,2021,963,8105003.54,2385260.03,1310350,2892950.79,330490.65,4587235.19,298809.77
6608,Winneconne Community,2021,1527,9726990.21,2281921.31,1993948.02,2611425.95,1193715.29,1178501.49,636425.56
6615,Winter,2021,258,2124864.31,398792.62,430057.8,851897.69,276939.78,228826.38,260246.53
6678,Wisconsin Dells,2021,1723,13674058.48,2146667.97,2158947.32,3187288.68,892022.01,2480117.62,980193.01
469,Wisconsin Heights,2021,767,6089427.95,1241927.03,1149468.52,1464835.02,652279.22,1481162.62,213572.67
6685,Wisconsin Rapids,2021,5091,43308303.27,7381443.68,4490413.45,8686954.33,3013979.96,7617192.74,3307608.25
6692,Wittenberg-Birnamwood,2021,1086,7781471.47,1078652.27,1431608.75,1854663.2,580923.48,746431.26,1206038.94
6713,Wonewoc-Union Center,2021,374,3063046.08,435300.5,676721.34,734416.27,299220.73,437897.57,287801.63
6720,Woodruff J1,2021,449,3544986.65,1063690.19,752038.18,992525.58,444866.07,24494.5,254646.24
6734,Wrightstown Community,2021,1375,9351918.86,1391425.16,1630780.37,2137521.35,590757.26,2174531.73,971786.67
6748,Yorkville J2,2021,343,2765424.71,333506.97,623552.83,661619.39,266474.17,1452392.39,80638.87
7,Abbotsford,2018,771,4712764.25,558286.58,871757.43,2018703.9,334309.84,683000,552630.62
14,Adams-Friendship Area,2018,1663,11315823.01,2110928.68,2115173.6,3129814.1,1130666.59,2797284.48,1219918.82
63,Albany,2018,417,3509101.44,356681.75,607621.75,624028.78,236955.8,413496.7,174214.48
70,Algoma,2018,733,4178318.45,711312.88,783952.79,1562039.6,287667.19,469242.75,544778.37
84,Alma,2018,219,1731407.57,223417.02,454989.52,524144.38,242618.66,234552.7,158534.06
91,Alma Center,2018,554,4157245.1,488147.34,778906.07,1213330.41,354808.8,580124.29,364571.98
105,Almond-Bancroft,2018,454,3379471.75,412091.46,535999.4,883700.57,419714.38,568258.37,207233.46
112,Altoona,2018,1513,10114775.13,2593749.94,1905303.04,1991303.86,761606.32,2108874.44,833447.42
119,Amery,2018,1642,12169062.6,1690763.91,2054976.75,2054451.73,938185.37,2794040.2,1693739.11
126,Tomorrow River,2018,968,6144163.43,982213.77,1090016.78,1467703.93,501877,899643.26,623941.47
140,Antigo,2018,2400,15764881.48,2384592.61,2838209.53,4505844.19,1755379.13,972752.87,1478144.2
147,Appleton Area,2018,15434,105835151.9,18834175.76,11709155.66,30190337.39,4977761.25,8192851.68,7203088
154,Arcadia,2018,1325,9754117.84,1764695.41,1128543.29,1889975.22,554908.05,1578893.11,778449.25
161,Argyle,2018,303,2309285.11,238329.61,585657.03,514763.95,237305.41,479483.74,165709.51
170,Ashland,2018,2162,16122305.6,2864672.53,2227295.99,3258118.86,1802478.23,2227881.77,949737.75
182,Ashwaubenon,2018,2285,15592141.23,2736985.31,2563687.1,4952360.6,1052290.63,1386668.07,2530580.91
196,Athens,2018,445,3954525.99,447171.34,648647.44,596884.95,468545.59,234177.3,240217.78
203,Auburndale,2018,808,5736392.73,726173.14,959460.41,1113568.52,595149.2,1050860,320003.74
217,Augusta,2018,587,4721084.36,746775.52,1003712.67,1553051.19,453585.01,648513.47,630680.56
231,Baldwin-Woodville Area,2018,1681,10745376.48,1979186.76,1386500.5,2155201.75,1278068.65,2631239.11,1455060.14
238,Unity,2018,1082,7354164.18,1171628.35,1303429.43,1742349.96,801442.38,2654983.21,1042078.63
245,Bangor,2018,616,4397532.48,845268.76,764478.72,833372.06,309331.91,755434.64,331060.67
280,Baraboo,2018,2984,21436788.31,3241286.91,2778159.95,4439640.72,1299985.8,3567697.23,2031499.54
287,Barneveld,2018,437,3615482.71,374807.82,509518.41,446914.55,145753.44,102970.33,202307.71
308,Barron Area,2018,1457,11311354.82,1794637.21,1604158.78,3119181.22,940745.71,725848.68,966155.3
315,Bayfield,2018,416,5279756.45,1130248.52,885717.32,1239466.15,553649.67,611680.74,408267.85
336,Beaver Dam,2018,3470,24559577.46,4073626.6,3222350.73,5978489.61,1542376.38,4197289.79,1732541.83
350,Belleville,2018,953,7005318.8,1046471.64,1462041.18,1694613.32,263808.65,1382742.93,523691.81
364,Belmont Community,2018,361,2743691.97,295425.45,350206.04,843739.47,170191.29,385442.12,223863.04
413,Beloit,2018,7394,52694707.82,10986861.28,6227705.49,14364467.77,2307690.13,8325348.5,4774823.83
422,Beloit Turner,2018,1205,6873351.08,1838437.66,1303241.24,3383036.33,627172.99,680818.71,618694.71
427,Benton,2018,229,1743021.48,176775.26,473791.69,607754.6,141510.11,343840,169005.34
434,Berlin Area,2018,1643,11286683.02,2367386.16,1345136.49,2050445.71,960507.64,1510393.95,778492.33
441,Birchwood,2018,236,1769725.95,273378.58,608775.42,511770.69,289341.99,865404.17,276687.24
469,Wisconsin Heights,2018,799,5737498.29,1071623.84,1106249.41,1558503.39,649159.2,471549.58,369746.67
476,Black River Falls,2018,1760,12412367.34,2136398.34,2078458.6,2524011.19,1135321.21,2564904.55,1107944.03
485,Blair-Taylor,2018,628,4483721.81,582620.02,744085.66,1274319.89,468551.05,1014713.5,372965.03
490,Pecatonica Area,2018,474,3869092.41,606804.56,745888.91,1145383.54,339310.1,110766.35,227916.14
497,Bloomer,2018,1290,8332106.34,1164526.42,1474243.88,1934883.22,960272.1,1962253.3,498354.41
602,Bonduel,2018,835,5604882.53,750841.49,912818.46,1357252.3,557194.33,860837.5,394171.37
609,Boscobel,2018,842,7107379.44,733442.43,909416.42,1549265.8,296947.25,8598.84,396556.54
616,North Lakeland,2018,134,1784081.38,439052.57,401394.66,518471.81,284511.2,223652.88,297023.82
623,Bowler,2018,420,3743540.59,421302.79,681461.86,900903.58,421853.55,25413.63,228354.16
637,Boyceville Community,2018,740,5326764.6,885202.09,959403.47,1250133.34,415470.4,1028060.2,475956.7
657,Brighton #1,2018,97,460487.12,168760.41,273139.86,355872.18,102495.13,169170,75831.28
658,Brillion,2018,923,5509095.4,780790.24,1105969.64,1473115.9,383357.76,1981229.24,550472.39
665,Bristol #1,2018,720,5022678.44,520597,1032600.31,1033466.49,339883.23,396953.2,271470.26
700,Brodhead,2018,1044,7387185.22,926434.07,1348230.54,1940208.38,443794.24,236143.26,570350.27
714,Elmbrook,2018,7158,52168710.29,8983087.12,5901742.32,10692273.83,4282885.62,8958140.68,3230465.7
721,Brown Deer,2018,1703,13217926.43,1762003.08,2542475.05,3613262.6,705138.04,2899079.03,961000.91
735,Bruce,2018,495,3845309.33,544322.18,705581.01,907984.63,419208.16,51766,334638.45
777,Burlington Area,2018,3318,26488388.84,3241251.88,2851769.81,5945767.87,2255374.07,2225425,1484990.2
840,Butternut,2018,191,1761101.05,321266,381982.03,415002.5,152802.62,1360.5,136832.95
870,Cadott Community,2018,874,5962445.61,1323037.77,901917.88,1435913.7,677023.17,734158,474634.27
882,Cambria-Friesland,2018,391,3396788.2,443942.65,543129.44,648935.69,343074.16,128973.63,449091.44
896,Cambridge,2018,885,5793150.26,1032715.09,1246669.83,2263858.92,530163.74,682510,758986.62
903,Cameron,2018,942,5462864.54,1438920.33,1075871.6,2020055.58,577712.64,1867836,520320.51
910,Campbellsport,2018,1372,9102409.84,1289763.53,1481164.13,2457050.96,1236491.33,1247151.63,464838.4
980,Cashton,2018,579,4318937.07,572555.88,689284.96,899648.12,335469.9,955359.41,389521.1
994,Cassville,2018,237,2321094.55,227397.36,356734,501356.73,224503.57,0,160023.92
1015,Cedarburg,2018,2929,19145108.29,3576993.66,2957826.56,5731961.62,1230483.97,4009548.57,1063307.71
1029,Cedar Grove-Belgium Area,2018,1051,6961846.16,670937.28,1009789.38,2163429.54,458999.36,1440606.71,428949.45
1071,Chequamegon,2018,772,5935834.35,819855.97,1158906.28,1744957.03,647750.75,6500,445520.81
1080,Chetek-Weyerhaeuser,2018,1054,8067349.98,945913.32,1365463.24,1862773.6,1111092.44,1557612.99,1072333.83
1085,Chilton,2018,1127,7018250.2,1051074.97,1419691.06,1766007.03,437879.71,2381076.6,817770.56
1092,Chippewa Falls Area,2018,5230,36009788.32,5254598.07,5516967.86,7942327.62,3684119.63,895693.95,2980401.51
1120,Clayton,2018,334,2736036.68,295940.13,480618.29,916913.01,171541.38,129454.16,236238.11
1127,Clear Lake,2018,654,4166977.21,415360.45,903963.66,1077904.87,494657.52,965408.86,451868.6
1134,Clinton Community,2018,1015,6767184.81,1216501.09,1312668.45,3375126.42,420501.41,934650,527342.48
1141,Clintonville,2018,1356,10549637.88,1390313.45,1543902.75,1952610.26,564241.13,1833350.51,1214912.79
1155,Cochrane-Fountain City,2018,647,4154522.22,472151.91,749766.38,1287301.28,675768.51,735744.29,381920.98
1162,Colby,2018,959,6673932.03,916290.06,1035987.13,1518519.9,738068.97,867093.6,596468.71
1169,Coleman,2018,690,4458238.78,819613.94,701268.04,1666028.85,496612.7,331548.86,306192.15
1176,Colfax,2018,841,5529584.02,555295.45,1065070.27,1217258.77,546295.41,477045.53,355594.05
1183,Columbus,2018,1288,7404842.92,1932783.07,1279149.2,2353496.52,731436.91,1039343.56,695607.72
1204,Cornell,2018,438,3160923.93,265112.18,642332.79,561687.93,296697.19,0,424903.79
1218,Crandon,2018,902,7869811.78,1064268.05,1166656.31,2016075.64,507137.04,111146.74,605798.31
1232,Crivitz,2018,784,4754247.58,769392.67,879126.87,1480972.24,487134.97,0,358410.78
1246,Cuba City,2018,679,5421469.72,694822.58,826842.9,1414914.35,402063.74,529286.77,442105.32
1253,Cudahy,2018,2437,20403181.57,2790857.21,2856418.24,4778416.45,226699.97,4401069.28,1797466.43
1260,Cumberland,2018,928,7736967.42,962428.57,1379864.49,576753.42,795308.27,1012014,702144.15
1295,Darlington Community,2018,816,6122289.99,786163.42,837212.81,1227057.39,428820.64,1071873.75,387910.29
1309,Deerfield Community,2018,790,6081751.45,953908.85,878952.63,1405583.77,345027.47,1518666.26,479784.43
1316,Deforest Area,2018,3679,23371995.72,5287503.01,3347404.83,6528614.94,1636912.79,4429181.59,1677561.61
1376,Kettle Moraine,2018,3709,25107229.07,5256227.36,3161706.28,8414408.66,2634838.11,6189043.33,1714874.04
1380,Delavan-Darien,2018,2608,20537821.99,4377374.27,2698232.45,4161836.49,1242493.23,1221896.43,1427729.55
1407,Denmark,2018,1457,9553554.14,1328980.21,1506257.72,2324048.56,657459.23,1738028.84,741233.82
1414,Depere,2018,4004,24807062.93,4369695.03,3487372.55,5330317.04,1260172.44,7092304.57,1872744.8
1421,De Soto Area,2018,552,4143271.61,410872.81,718431.82,1575583.36,492495.52,534305.23,351024.7
1428,Dodgeville,2018,1316,9343551.15,1709749.88,1689484.69,3175890.96,679707.48,1362272.22,629897.34
1449,Dover #1,2018,104,805410.17,56439.1,178308.18,201629.74,67646.78,27836.8,2472.68
1491,Drummond,2018,404,3498205.03,290874.93,467897.73,573134.71,621523.66,606742.19,226328.1
1499,Durand-Arkansaw,2018,969,6481992.34,1033000.14,910998.34,1436494.27,933537,2018077.67,429294.52
1526,Northland Pines,2018,1278,10842109.01,2099345.67,2114543.66,3192367.71,1319273.97,2631005,752856.25
1540,East Troy Community,2018,1758,11439775.34,1998284.66,1757948.18,3518586.06,994482.02,2156466.6,710545.25
1554,Eau Claire Area,2018,11548,86600681.87,13151851.45,8451145.03,19375722.39,6664769.78,9866546.09,5312040.02
1561,Edgar,2018,602,4645158.79,832392.71,746344.54,969684.44,545814.84,1081824.29,380828.93
1568,Edgerton,2018,1945,12837210.69,2395674.12,2119179.59,4967000.02,886250.86,945502.13,973065.7
1582,Elcho,2018,313,2702142.94,325676.3,680566.19,825807.59,398259.93,1143700.45,509181.33
1600,Eleva-Strum,2018,634,4104297.45,572769.8,994772.87,1491730.9,362069.15,993045.12,257412.44
1631,Elkhart Lake-Glenbeulah,2018,463,3547953.26,523493.79,871851.55,1244291.35,240120.27,193950.22,206244.38
1638,Elkhorn Area,2018,3125,20903964.01,3293917.91,3301599.97,4370369.46,1901567.82,5138203.41,1409400.56
1645,Elk Mound Area,2018,1134,7166870.22,849259.84,1127389.58,1530175.69,501170.22,1209263.5,511196.64
1659,Ellsworth Community,2018,1699,11773704.57,1509346.48,1988277.65,2945053.18,1689398.92,2121316.58,1265275.4
1666,Elmwood,2018,317,2841367.48,221013.05,567994.76,781756.31,225294,138663.84,378084.64
1673,Royall,2018,604,4805843.41,624693.49,856655.55,1257674.84,397369.69,631175,356384.78
1687,Erin,2018,227,1158040.65,326157.7,393856.78,469107.97,183289.5,190791.45,141760.74
1694,Evansville Community,2018,1845,13390910.34,1627511.75,2010935.44,3972035.96,777625.91,3120650,654092.92
1729,Fall Creek,2018,798,5204832.53,572750.55,826945.28,1468241.6,358063.41,460627.12,356970.15
1736,Fall River,2018,531,3911589.73,421378.12,635175.75,958240.21,135102.1,391719.4,322830.96
1813,Fennimore Community,2018,762,5795311.51,1120626.23,881826.47,1162255.92,546504.51,489360.96,521757.82
1848,Lac Du Flambeau #1,2018,557,7746626.75,1881348.58,1267986.97,1358211.64,592135.43,392721.01,674279.96
1855,Florence,2018,471,4342181.42,603716.7,775959.14,1420516.25,466928.41,300778.5,229942.61
1862,Fond Du Lac,2018,7537,54893801.97,8911108.95,5576401.88,12390443.94,1865769.08,6387010.01,4989453.17
1870,Fontana J8,2018,164,1582584.43,232382.93,518080.26,524579.92,166718.52,351102.5,137467.62
1883,Fort Atkinson,2018,2858,23373394.39,3460286.07,2603649.96,4963542.29,1050830.77,1060763.07,1201123.17
1890,Fox Point J2,2018,683,6128338.59,1514702.32,1228179.01,2342676.45,671518.86,15030,72754.2
1897,Maple Dale-Indian Hill,2018,428,3928425.81,704626.24,871880.86,1100904.47,455455.18,362743.42,247040.36
1900,Franklin Public,2018,4280,30519474.17,3434927.84,4498419.14,10580997.04,2083628.64,5296003.35,3039438.57
1939,Frederic,2018,544,3756918.98,420402.18,793577.13,920158.45,308409.29,1068403.65,817493.47
1945,Northern Ozaukee,2018,840,6098340.21,720214.18,1201386.77,1214393.12,451041.29,1013751.16,343847.62
1953,Freedom Area,2018,1692,11412338.27,1418524.86,1502846.01,2696603.21,795298.34,341700,539786.79
2009,Gale-Ettrick-Trempealeau,2018,1470,9968115.41,1714313.38,1514938.18,2922412.5,761713.72,1751486.37,685284.89
2016,North Crawford,2018,478,3676578.68,497977.7,750144.21,814112.49,251098.46,110769,261303.84
2044,Geneva J4,2018,120,661329.48,237184.95,348562.78,368803.44,69677.58,694171.05,44929.95
2051,Genoa City J2,2018,644,4540294.3,632168.77,746536.9,1114893.66,258699.6,887663.86,0
2058,Germantown,2018,3935,27412037.39,4636511.28,3261587.9,7423631.18,2631720.64,5530471.42,1392462.71
2114,Gibraltar Area,2018,523,6244668.22,1235819.06,1058804.73,1640134.53,769340.47,634700,241962.52
2128,Gillett,2018,623,4567977.39,620525.21,757832.76,1008501.83,538985.96,341320,315073.95
2135,Gilman,2018,400,3481087.52,285414.12,593359.38,867140.96,481484.14,762687.83,260812.49
2142,Gilmanton,2018,167,1445054.26,185673.42,374108.12,471977.31,184218.19,0,98846.87
2177,Nicolet UHS,2018,1088,10979507.83,2476532.74,2615413.84,4030235.86,1013177.48,742835.76,1882039.98
2184,Glendale-River Hills,2018,962,8026312.08,2033277.7,1358957.25,2830071.37,1004170.25,607991.34,1127695
2198,Glenwood City,2018,726,5405319.78,501270.29,957913.28,865514.74,432319.19,733988,320785.53
2212,Goodman-Armstrong,2018,114,1083383.1,173904.57,322669.75,315198.29,90819.02,0,119564.8
2217,Grafton,2018,2044,15115045.41,2659723.44,2420174.18,2897844.43,933328.77,2688152.38,655325.71
2226,Granton Area,2018,245,1952319.05,442886.49,521534.05,461870.2,100638.14,150906.36,311257.89
2233,Grantsburg,2018,893,3275630.7,1137286.44,2432189.95,1765559.24,672572.69,826481.49,599019.66
2240,Black Hawk,2018,399,3227133.99,309878.16,490150.18,469697.69,359639.11,78284.55,176860.3
2289,Green Bay Area,2018,22538,168958636.2,33517019.57,20871539.59,37107382.37,8811633.41,18361818.47,13473664.84
2296,Greendale,2018,2426,19097601.92,2793462.55,3015079.32,4219199.92,467904.93,1708584.54,2237496.51
2303,Greenfield,2018,3432,24544394,3739334.04,3394863.57,6242040.87,1376591.77,5034835.63,2282674.24
2310,Green Lake,2018,254,1807927.91,772771.18,612205.93,559774.23,163972.31,354603.5,255493.92
2394,Greenwood,2018,427,3507110.39,410687.21,685632.48,1094022.2,448292.45,47014.83,274988.08
2415,Gresham,2018,270,2150309.29,308074.99,645670.84,885644.69,169431.8,108949.22,155204.04
2420,Hamilton,2018,4853,32447583.01,4286613.94,4931854.16,7017391.72,2924699.79,1281801.98,1354774.82
2422,Saint Croix Central,2018,1618,10220270.5,1722211.7,1920323.02,2387589.25,653524.6,3565926.31,1050514.23
2436,Hartford UHS,2018,1514,11167519.66,1890403.68,1390116.63,3287400.01,808620.55,764232.98,724255.59
2443,Hartford J1,2018,2050,14528886.24,2154777.41,1789805.37,3282482.93,572422.04,1682909.75,896885.51
2450,Arrowhead UHS,2018,2126,14651687.77,2959480.53,1987664.7,5045009.65,883175.23,1970900.62,1402902.65
2460,Hartland-Lakeside J3,2018,1235,8087095.7,1599745.64,1349477.76,1324630.98,413572.58,1452550,623487.1
2478,Hayward Community,2018,1812,12149587.86,2145045.62,1977937.57,3453224.07,1529358.81,1579849.33,875388.06
2485,Southwestern Wisconsin,2018,523,3886832.02,639335.53,572140.98,1114885.84,367451.48,773475.77,309763.78
2525,Herman-Neosho-Rubicon,2018,346,2652688.7,470415.98,486377.24,1041463.5,281854.53,208260.48,159578.32
2527,Highland,2018,311,2334408.18,317349.07,387331.35,838938.96,153276.59,349048.94,184180.38
2534,Hilbert,2018,457,3164738.28,390027.93,581239.71,768306.78,237016.66,836893.13,219727.04
2541,Hillsboro,2018,541,4218639.72,651183.66,826525.04,961516.42,290959.26,838773.8,326476.12
2562,Holmen,2018,4160,30803102.02,4971446.3,3238865.94,7265224.69,2376312.99,4262989.57,2749445.87
2570,Holy Hill Area,2018,0,0,0,0,0,0,0,0
2576,Horicon,2018,828,5843056.28,665430.75,1128952.98,1354370.28,344520.55,561900,356595.9
2583,Hortonville,2018,3859,25304931.48,3547580.04,3184560.23,3773302.41,2312183.48,4721757.66,1574653.85
2604,Howard-Suamico,2018,5666,30501049.54,6163751.29,4375250.95,8784296.87,2457375.33,8182932.75,2978211.62
2605,Howards Grove,2018,849,5497110.21,847540.43,1167427.15,1615125.9,596138.37,712971.78,268454.83
2611,Hudson,2018,5668,41001261.03,6268211.95,4647827.26,9882227.47,3064479.56,8294813.76,3956428.64
2618,Hurley,2018,555,4316068.24,462849.11,851159.67,1561149.96,559454.48,0,419983.42
2625,Hustisford,2018,441,3080365.56,326351.69,716369.79,959619.11,281892.34,85769.56,251477.6
2632,Independence,2018,405,3166678.31,651578.39,578252.71,1045082.4,382404.19,95445.22,210540.98
2639,Iola-Scandinavia,2018,696,4810298.7,659287.05,947149.57,1624104.18,318093.33,660553.9,570931.74
2646,Iowa-Grant,2018,741,6364613.29,964895.71,938820.72,1430932.36,444470.2,170972,375133.17
2660,Ithaca,2018,322,2146308.13,302168.57,712590.76,751731.46,311701.03,282585.71,217996.98
2695,Janesville,2018,9890,70855783.05,13261765.98,7126070.51,20949672.79,2588400.49,8734775.76,5129591.63
2702,Jefferson,2018,1988,13957076.58,2099870.87,2073608.39,3450585.14,992215.38,3217344.9,1296481.69
2730,Johnson Creek,2018,745,5681502.74,718801.05,792858.45,1277275.47,263003.06,1472526.46,448182.96
2737,Juda,2018,247,1780396.63,283424.09,418541.7,539189.05,105655.85,613309.17,208609.99
2744,Dodgeland,2018,801,5890014.43,895813.11,910161.47,1676292.16,625212.53,1504188,333412.03
2758,Kaukauna Area,2018,4678,31483954.01,4850680.22,2894214.97,6950282.84,2340780.46,5426548.76,1582103.88
2793,Kenosha,2018,21837,168179613.1,32620105.74,17891500.76,37502142.15,7368305.75,14754620.52,9919667.48
2800,Kewaskum,2018,1884,11546145.63,1981344.07,1650628.35,4162633.25,1029957.44,2401793.28,837404.76
2814,Kewaunee,2018,1011,6056168.16,868449.37,960061.23,2903414.74,459558.54,1247724.92,526389.03
2828,Kiel Area,2018,1322,8657087.17,2026721.26,1462874.51,2277194.21,629513.99,1275370.58,830627.39
2835,Kimberly Area,2018,4873,31094392.95,4592885.51,4137817.79,8271369.09,1537783.97,5479641.02,1811229.7
2842,Kohler,2018,508,3345621.82,651952.98,837223.84,1008401.43,114957.72,947041.5,376911.38
2849,Lacrosse,2018,6659,58961072,12321015.77,6103968.62,11220587.48,3856084.34,4168674.72,4591589.28
2856,Ladysmith,2018,759,5603476.57,1040920.18,1078796.67,1706146.37,723862.74,1785421.96,562882.03
2863,Lafarge,2018,242,2023967.27,443034.93,463366.94,486861.48,137309.25,163665.06,143985.87
2884,Lake Geneva-Genoa UHS,2018,1371,11549245.47,1395809.13,1144480.93,2562469.38,905787.15,3747020.24,1466669.88
2885,Lake Geneva J1,2018,1901,16741099.02,2024142.58,1664199.18,2551206.95,919927.49,3401954.96,1252773.39
2891,Lake Holcombe,2018,308,2432894.77,279452.59,571443.61,1141005.78,447884.92,127615.44,201897.95
2898,Lake Mills Area,2018,1582,9841174.38,1896044.3,1803379.13,2927556.95,570976.91,2392747.24,858135.3
2912,Lancaster Community,2018,965,7798777.15,872388.43,1165678.22,2111337.05,382201.31,0,404900.55
2940,Laona,2018,222,1722912.68,236572.14,468725.31,958104.18,148242.67,0,309256.58
2961,Lena,2018,417,3343412.63,529070.43,478813.07,606502.05,217816.64,332366.77,209588.69
3087,Linn J4,2018,103,1313292.33,71843.96,239269.51,288432.53,70495.58,210000.01,23039.87
