School Year,District Code,School Code,Cooperative Educational Service Agency,District Name,Overall Accountability Score,Overall Accountability Rating,Lowest Grade in the District,Highest Grade in the District,School Type,District Enrollment,Percent American Indian or Alaskan Native,Percent Asian,Percent Black or African American,Percent Hispanic/Latino,Percent Native Hawaiian or Other Pacific Islander,Percent White,Percent Two or More Races,Percent Students with Disabilities,Percent Economically Disadvantaged,Percent Limited English Proficient,Percent Within District Mobility,Percent Between District Mobility,District Student Achievement Score,District ELA Achievement Score,District Mathematics Achievement Score,District Student Growth Score,District ELA Growth Score,District Mathematics Growth Score,District Closing Gaps Score,District ELA Gap Score,District Mathematics Gap Score,District 4 Year Graduation Gap Score,District 6 Year Graduation Gap Score,District Graduation Gap Score,District On-Track and Postsecondary Readiness Score,District Graduation Rate Score,District Attendance Rate Score,District Third-Grade ELA Achievement Score,District Eighth-Grade Mathematics Achievement Score,District Student Achievement Max Score,District ELA Achievement Max Score,District Mathematics Achievement Max Score,District Student Growth Max Score,District ELA Growth Max Score,District Mathematics Growth Max Score,District Closing Gaps Max Score,District ELA Achievement Gap Max Score,District Mathematics Achievement Gap Max Score,District Graduation Gap Max Score,District On-Track and Postsecondary Readiness Max Score,District Graduation Rate Max Score,District Attendance Rate Max Score,District Third-Grade ELA Achievement Max Score,District Eighth-Grade Mathematics Achievement Max Score,State Student Achievement Score,State ELA Achievement Score,State Mathematics Achievement Score,State Student Growth Score,State ELA Growth Score,State Mathematics Growth Score,State Closing Gaps Score,State ELA Achievement Gaps Score,State Mathematics Achievement Gaps Score,State Graduation Gaps Score,State On-Track and Postsecondary Readiness Score,State Graduation Rate Score,State Attendance Rate Score,State Third-Grade ELA Achievement Score,State Eighth-Grade Mathematics Achievement Score,State Student Achievement Max Score,State ELA Achievement Max Score,State Mathematics Achievement Max Score,State Student Growth Max Score,State ELA Growth Max Score,State Mathematics Growth Max Score,State Closing Gaps Max Score,State ELA Achievement Gaps Max Score,State Mathematics Achievement Gaps Max Score,State 4 Year Graduation Gaps Max Score,State 6 Year Graduation Gaps Max Score,State Graduation Gaps Max Score,State On-Track and Postsecondary Readiness Max Score,State Graduation Rate Max Score,State Attendance Rate Max Score,State Third-Grade ELA Achievement Max Score,State Eighth-Grade Mathematics Achievement Max Score,Student Engagement Indicators Deduction,Absenteeism Rate Deduction,Dropout Rate Deduction,Test Partcipation ELA 2018 All Students,Test Partcipation ELA MULTI-YEAR All Students,Test Partcipation Mathematics 2018 All Students,Test Partcipation Mathematics MULTI-YEAR All Students,Subgroup with lowest test participation rate 2018,Test Partcipation ELA 2018 lowest rate subgroup,Test Partcipation ELA MULTI-YEAR lowest rate subgroup,Test Partcipation Mathematics 2018 lowest rate subgroup,Test Partcipation Mathematics MULTI-YEAR lowest rate subgroup,Score weighting Achievement Priority Area,Score weighting Growth Priority Area,Score weighting Closing Gaps Priority Area,Score weighting Ontrack Priority Area,District Percent Proficient ELA 2014,State Percent Proficient ELA 2014,District Percent Proficient Mathematics 2014,State Percent Proficient Mathematics 2014,District Percent Proficient ELA 2015,State Percent Proficient ELA 2015,District Percent Proficient Mathematics 2015,State Percent Proficient Mathematics 2015,District Percent Proficient ELA 2016,State Percent Proficient ELA 2016,District Percent Proficient Mathematics 2016,State Percent Proficient Mathematics 2016,District Percent Proficient ELA 2017,State Percent Proficient ELA 2017,District Percent Proficient Mathematics 2017,State Percent Proficient Mathematics 2017,District Percent Proficient ELA 2018,State Percent Proficient ELA 2018,District Percent Proficient Mathematics 2018,State Percent Proficient Mathematics 2018,Notes,Notes,Change Outlier Note,Open enrollment note,No Score Note,Grade Band for Comparison,CESA,Locale description,City,Agency type,Charter school indicator,Virtual school indicator
2017-18,1900,  NA,Cooperative Ed Serv Agcy 01,Franklin Public,80.3,Exceeds Expectations,PK,12,NA,"4,622",0.40%,10.60%,2.70%,8.80%,0.10%,73.10%,4.30%,9.50%,11.50%,5.00%,0.10%,2.80%,84.5,42.3,42.2,71.8,35.9,35.9,69.8,18.6,17.3,16.9,17,33.9,87.1,34.3,36.5,8.4,7.9,100,50,50,100,50,50,100,25,25,50,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,25,25,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,99.40%,98.80%,99.30%,98.90%,Lowest Subgroup Rate: SwD,97.30%,96.40%,96.80%,96.40%,40.70%,9.30%,25.00%,25.00%,0.501,0.367,0.714,0.488,0.717,0.521,0.657,0.44,0.637,0.424,0.63,0.41,0.603,0.435,0.613,0.412,0.615,0.415,0.627,0.42,NA,NA,,,NA,K-12,1,NA,Franklin,Public school district,N,N
2017-18,2058,  NA,Cooperative Ed Serv Agcy 01,Germantown,79,Exceeds Expectations,PK,12,NA,"3,888",0.20%,5.20%,3.70%,4.50%,0.10%,82.50%,3.80%,12.50%,14.80%,1.50%,0.20%,2.20%,79.8,39.1,40.7,65.1,27.3,37.8,71.8,17.5,17.3,12,25,37,91.5,38.5,37.4,7.8,7.8,100,50,50,100,50,50,100,25,25,50,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,25,25,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,98.40%,98.60%,98.30%,98.50%,Lowest Subgroup Rate: Black,90.60%,96.20%,90.60%,96.20%,38.50%,11.50%,25.00%,25.00%,0.497,0.367,0.739,0.488,0.655,0.521,0.566,0.44,0.584,0.424,0.612,0.41,0.545,0.435,0.566,0.412,0.538,0.415,0.614,0.42,NA,NA,,,NA,K-12,1,NA,Germantown,Public school district,N,N
2017-18,2184,  NA,Cooperative Ed Serv Agcy 01,Glendale-River Hills,70.8,Meets Expectations,K4,8,NA,"1,055",0.30%,5.00%,34.30%,6.10%,0.60%,47.60%,6.20%,13.30%,29.90%,1.80%,0.00%,2.80%,68.6,36.6,32,58.5,34,24.5,66.2,33.6,32.6,NA,NA,NA,88.5,NA,75.3,7,6.2,100,50,50,100,50,50,100,50,50,NA,100,NA,80,10,10,63.9,32.4,31.5,66,33,33,69.9,35.5,34.4,NA,86.6,NA,74.6,6.3,5.7,100,50,50,100,50,50,100,50,50,NA,NA,NA,100,NA,80,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,98.60%,97.80%,98.60%,97.80%,Lowest Subgroup Rate: Asian,90.60%,96.80%,90.60%,96.80%,28.40%,0.216,25.00%,25.00%,0.453,0.367,0.569,0.488,0.667,0.521,0.576,0.44,0.519,0.424,0.475,0.41,0.482,0.435,0.421,0.412,0.48,0.415,0.42,0.42,NA,NA,,,NA,K-8,1,NA,Glendale,Public school district,N,N
2017-18,2217,  NA,Cooperative Ed Serv Agcy 01,Grafton,83.6,Significantly Exceeds Expectations,K4,12,NA,"2,128",0.40%,5.00%,1.40%,5.10%,0.00%,85.00%,3.20%,14.80%,13.90%,2.70%,0.00%,2.40%,80.6,41.7,38.9,65.1,32.1,33,86.6,17.9,18.7,25,25,50,93.5,39.7,37.8,9.1,6.9,100,50,50,100,50,50,100,25,25,50,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,25,25,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,98.50%,98.70%,98.50%,98.70%,Lowest Subgroup Rate: SwD,96.30%,97.20%,96.30%,97%,39.10%,10.90%,25.00%,25.00%,0.512,0.367,0.667,0.488,0.711,0.521,0.603,0.44,0.608,0.424,0.542,0.41,0.641,0.435,0.562,0.412,0.585,0.415,0.576,0.42,NA,NA,,,NA,K-12,1,NA,Grafton,Public school district,N,N
2017-18,2296,  NA,Cooperative Ed Serv Agcy 01,Greendale,83.8,Significantly Exceeds Expectations,K4,12,NA,"2,628",0.60%,5.40%,2.70%,13.00%,0.20%,74.30%,3.80%,11.00%,22.20%,6.40%,0.10%,1.00%,83.2,42.8,40.4,72.7,42.5,30.2,83.2,16.3,16.9,25,25,50,92.4,38.6,38.4,8,7.4,100,50,50,100,50,50,100,25,25,50,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,25,25,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,99%,99.10%,99%,99.10%,Lowest Subgroup Rate: SwD,95%,95.60%,95%,95.60%,33.50%,16.50%,25.00%,25.00%,0.532,0.367,0.691,0.488,0.724,0.521,0.641,0.44,0.625,0.424,0.596,0.41,0.647,0.435,0.583,0.412,0.607,0.415,0.589,0.42,NA,NA,,,NA,K-12,1,NA,Greendale,Public school district,N,N
2017-18,2303,  NA,Cooperative Ed Serv Agcy 01,Greenfield,68.9,Meets Expectations,K4,12,NA,"3,499",0.70%,7.90%,4.50%,25.30%,0.30%,56.00%,5.30%,12.00%,42.20%,7.30%,0.10%,4.10%,60.3,32.1,28.2,67,31.1,35.9,61.3,17.6,17.3,14.9,11.5,26.4,85.7,35.7,37.6,6.6,5.8,100,50,50,100,50,50,100,25,25,50,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,25,25,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,99.30%,99.20%,99.30%,99.30%,Lowest Subgroup Rate: SwD,96.70%,97.40%,97.10%,97.40%,20.20%,29.80%,25.00%,25.00%,0.357,0.367,0.464,0.488,0.533,0.521,0.398,0.44,0.437,0.424,0.315,0.41,0.417,0.435,0.339,0.412,0.392,0.415,0.381,0.42,NA,NA,,,NA,K-12,1,NA,Greenfield,Public school district,N,N
2017-18,2420,  NA,Cooperative Ed Serv Agcy 01,Hamilton,89.3,Significantly Exceeds Expectations,K4,12,NA,"4,881",0.20%,6.40%,3.00%,5.90%,0.20%,81.00%,3.40%,9.50%,11.90%,1.40%,0.00%,1.40%,92.2,45.6,46.6,71.8,34,37.8,85.4,21.1,20.4,18.9,25,43.9,95.2,39.3,38,9.4,8.5,100,50,50,100,50,50,100,25,25,50,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,25,25,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,99.20%,99.20%,99.20%,99.20%,Lowest Subgroup Rate: SwD,96.50%,96.20%,96.50%,96.40%,40.40%,9.60%,25.00%,25.00%,0.552,0.367,0.774,0.488,0.753,0.521,0.704,0.44,0.693,0.424,0.673,0.41,0.69,0.435,0.697,0.412,0.646,0.415,0.712,0.42,NA,NA,,,NA,K-12,1,NA,Sussex,Public school district,N,N
2017-18,2460,  NA,Cooperative Ed Serv Agcy 01,Hartland-Lakeside J3,96.6,Significantly Exceeds Expectations,K4,8,NA,"1,161",0.30%,2.10%,1.20%,5.90%,0.20%,87.30%,3.00%,12.30%,14.40%,1.20%,0.10%,2.20%,97.7,48.1,49.6,100,50,50,96,50,46,NA,NA,NA,93.8,NA,74.8,9,10,100,50,50,100,50,50,100,50,50,NA,100,NA,80,10,10,63.9,32.4,31.5,66,33,33,69.9,35.5,34.4,NA,86.6,NA,74.6,6.3,5.7,100,50,50,100,50,50,100,50,50,NA,NA,NA,100,NA,80,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,98.60%,98.50%,98.60%,98.50%,Lowest Subgroup Rate: SwD,91.50%,90%,91.50%,90%,38.70%,0.113,25.00%,25.00%,0.446,0.367,0.65,0.488,0.706,0.521,0.68,0.44,0.622,0.424,0.711,0.41,0.719,0.435,0.773,0.412,0.732,0.415,0.755,0.42,NA,NA,,,NA,K-8,1,NA,Hartland,Public school district,N,N
2017-18,2793,  NA,Cooperative Ed Serv Agcy 01,Kenosha,71.2,Meets Expectations,K4,12,NA,"21,636",0.20%,1.50%,14.60%,28.70%,0.10%,49.00%,6.00%,12.60%,53.40%,10.40%,1.70%,3.40%,58.5,31,27.5,65.1,34,31.1,73.4,20.4,20,15.7,17.3,33,84.6,36.1,36.9,6.5,5.1,100,50,50,100,50,50,100,25,25,50,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,25,25,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,99%,99%,98.90%,99%,Lowest Subgroup Rate: Black,98%,98%,97.70%,97.90%,12.70%,37.30%,25.00%,25.00%,0.298,0.367,0.4,0.488,0.467,0.521,0.355,0.44,0.401,0.424,0.35,0.41,0.414,0.435,0.345,0.412,0.385,0.415,0.36,0.42,NA,NA,,,NA,K-12,1,NA,Kenosha,Public school district,N,N
2017-18,1376,  NA,Cooperative Ed Serv Agcy 01,Kettle Moraine,81.9,Exceeds Expectations,K4,12,NA,"3,898",0.10%,1.40%,0.50%,5.40%,0.10%,89.80%,2.80%,12.40%,10.20%,0.70%,0.30%,2.20%,84.6,41.7,42.9,61.2,28.2,33,73.1,18.4,16.1,13.6,25,38.6,93.1,39,37.7,8.4,8,100,50,50,100,50,50,100,25,25,50,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,25,25,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,99.60%,99.30%,99.70%,99.30%,Lowest Subgroup Rate: Two or More,98.40%,98.20%,98.40%,98.20%,41.50%,8.50%,25.00%,25.00%,0.515,0.367,0.747,0.488,0.702,0.521,0.653,0.44,0.599,0.424,0.654,0.41,0.639,0.435,0.651,0.412,0.577,0.415,0.624,0.42,NA,NA,,,NA,K-12,1,NA,Wales,Public school district,N,N
2017-18,1897,  NA,Cooperative Ed Serv Agcy 01,Maple Dale-Indian Hill,78.9,Exceeds Expectations,K4,8,NA,484,0.00%,8.90%,14.90%,8.10%,0.00%,61.40%,6.80%,12.60%,9.50%,4.80%,0.00%,2.90%,79,40.3,38.7,75.5,36.8,38.7,67.2,32.2,35,NA,NA,NA,91.5,NA,75.9,7.6,8,100,50,50,100,50,50,100,50,50,NA,100,NA,80,10,10,63.9,32.4,31.5,66,33,33,69.9,35.5,34.4,NA,86.6,NA,74.6,6.3,5.7,100,50,50,100,50,50,100,50,50,NA,NA,NA,100,NA,80,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,97.40%,96.20%,97.40%,96.20%,Lowest Subgroup Rate: SwD,95.50%,93.20%,95.50%,93.20%,42.00%,0.08,25.00%,25.00%,0.609,0.367,0.671,0.488,0.691,0.521,0.652,0.44,0.547,0.424,0.53,0.41,0.601,0.435,0.561,0.412,0.573,0.415,0.586,0.42,NA,NA,,,NA,K-8,1,NA,Fox Point,Public school district,N,N
2017-18,3437,  NA,Cooperative Ed Serv Agcy 01,Menomonee Falls,81.2,Exceeds Expectations,K4,12,NA,"3,992",0.30%,7.40%,7.50%,4.60%,0.00%,74.60%,5.50%,11.60%,14.90%,2.10%,0.00%,2.20%,78.6,38.6,40,65.1,30.2,34.9,82.9,18.6,18.5,20.8,25,45.8,90.8,39.3,38,7,6.5,100,50,50,100,50,50,100,25,25,50,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,25,25,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,99.20%,98.80%,99.20%,98.80%,Lowest Subgroup Rate: SwD,98%,96.30%,98%,96.50%,38.40%,11.60%,25.00%,25.00%,0.458,0.367,0.653,0.488,0.653,0.521,0.588,0.44,0.555,0.424,0.548,0.41,0.576,0.435,0.593,0.412,0.508,0.415,0.586,0.42,NA,NA,,,NA,K-12,1,NA,Menomonee Falls,Public school district,N,N
2017-18,3479,  NA,Cooperative Ed Serv Agcy 01,Mequon-Thiensville,87.9,Significantly Exceeds Expectations,K4,12,NA,"3,709",0.00%,7.50%,6.50%,5.20%,0.00%,76.70%,4.20%,9.90%,8.90%,3.20%,0.10%,1.30%,90.9,46.3,44.6,69.8,36.8,33,82.4,19.1,18.9,19.4,25,44.4,94,39.6,37.7,9.1,7.6,100,50,50,100,50,50,100,25,25,50,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,25,25,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,97.90%,98.20%,97.80%,98.10%,Lowest Subgroup Rate: SwD,93.20%,95.20%,93.80%,95.40%,42.40%,7.60%,25.00%,25.00%,0.657,0.367,0.779,0.488,0.765,0.521,0.692,0.44,0.711,0.424,0.655,0.41,0.715,0.435,0.669,0.412,0.689,0.415,0.691,0.42,NA,NA,,,NA,K-12,1,NA,Mequon,Public school district,N,N
2017-18,3528,  NA,Cooperative Ed Serv Agcy 01,Merton Community,91.3,Significantly Exceeds Expectations,K4,8,NA,845,0.20%,0.80%,0.80%,3.90%,0.40%,92.40%,1.40%,11.40%,4.50%,0.10%,0.00%,2.00%,92.6,45.8,46.8,79.4,43.5,35.9,90.1,48.9,41.2,NA,NA,NA,92.6,NA,75.6,8.8,8.2,100,50,50,100,50,50,100,50,50,NA,100,NA,80,10,10,63.9,32.4,31.5,66,33,33,69.9,35.5,34.4,NA,86.6,NA,74.6,6.3,5.7,100,50,50,100,50,50,100,50,50,NA,NA,NA,100,NA,80,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,98.80%,98.50%,98.80%,98.50%,Lowest Subgroup Rate: Hispanic,88%,92.30%,88%,92.30%,45.00%,0.05,25.00%,25.00%,0.557,0.367,0.806,0.488,0.683,0.521,0.754,0.44,0.586,0.424,0.697,0.41,0.733,0.435,0.74,0.412,0.712,0.415,0.721,0.42,NA,NA,,,NA,K-8,1,NA,Merton,Public school district,N,N
2017-18,3619,  NA,Cooperative Ed Serv Agcy 01,Milwaukee,57,Meets Few Expectations,K3,12,NA,"75,539",0.60%,7.10%,52.10%,26.50%,0.10%,11.10%,2.60%,18.80%,85.60%,11.30%,4.00%,5.70%,34.1,18.7,15.4,62.2,33,29.2,62,17.4,17.6,14.2,12.8,27,67.1,26.4,34.6,3.4,2.7,100,50,50,100,50,50,100,25,25,50,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,25,25,50,100,40,40,10,10,Total Deductions: -5,Goal not met: -5,Goal met: no deduction,95.90%,96.40%,96%,96.40%,Lowest Subgroup Rate: SwD,93.90%,94.80%,93.80%,94.80%,5.00%,45.00%,25.00%,25.00%,0.157,0.367,0.203,0.488,0.265,0.521,0.163,0.44,0.2,0.424,0.146,0.41,0.204,0.435,0.151,0.412,0.192,0.415,0.157,0.42,NA,NA,,,NA,K-12,1,NA,Milwaukee,Public school district,N,N
2017-18,3822,  NA,Cooperative Ed Serv Agcy 01,Mukwonago,83.1,Significantly Exceeds Expectations,K4,12,NA,"4,938",0.20%,1.00%,0.40%,4.80%,0.00%,90.60%,3.10%,12.40%,11.10%,0.40%,0.10%,1.70%,83.2,40.5,42.7,64.2,32.1,32.1,80.6,18.7,17.1,19.8,25,44.8,92.3,39,38,8.2,7.1,100,50,50,100,50,50,100,25,25,50,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,25,25,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,99.20%,99%,99.10%,99%,Lowest Subgroup Rate: EL,91.70%,92.30%,91.70%,92.30%,40.90%,9.10%,25.00%,25.00%,0.509,0.367,0.73,0.488,0.671,0.521,0.662,0.44,0.588,0.424,0.66,0.41,0.585,0.435,0.629,0.412,0.574,0.415,0.657,0.42,NA,NA,,,NA,K-12,1,NA,Mukwonago,Public school district,N,N
2017-18,3857,  NA,Cooperative Ed Serv Agcy 01,Muskego-Norway,84.3,Significantly Exceeds Expectations,K4,12,NA,"4,894",0.30%,1.20%,0.60%,5.30%,0.10%,90.50%,2.00%,9.30%,8.70%,0.30%,0.10%,1.30%,86,42.2,43.8,81.2,38.7,42.5,73.4,20,22.1,12.2,19.1,31.3,93.4,38.6,37.8,8.6,8.4,100,50,50,100,50,50,100,25,25,50,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,25,25,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,99.10%,99.30%,99.10%,99.30%,Lowest Subgroup Rate: SwD,94.60%,96.40%,94.60%,96.40%,42.50%,7.50%,25.00%,25.00%,0.471,0.367,0.654,0.488,0.724,0.521,0.676,0.44,0.585,0.424,0.646,0.41,0.639,0.435,0.647,0.412,0.63,0.415,0.699,0.42,NA,NA,,,NA,K-12,1,NA,Muskego,Public school district,N,N
2017-18,3925,  NA,Cooperative Ed Serv Agcy 01,New Berlin,85.7,Significantly Exceeds Expectations,PK,12,NA,"4,390",0.20%,8.60%,1.50%,6.00%,0.10%,81.20%,2.40%,9.20%,9.90%,1.20%,0.20%,1.80%,86.6,41.9,44.7,66.1,30.2,35.9,82,18.2,17.4,21.4,25,46.4,94.5,39.3,38.3,8.4,8.5,100,50,50,100,50,50,100,25,25,50,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,25,25,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,99.60%,99.40%,99.60%,99.40%,Lowest Subgroup Rate: SwD,95.30%,95.80%,95.30%,95.60%,41.70%,8.30%,25.00%,25.00%,0.54,0.367,0.744,0.488,0.69,0.521,0.695,0.44,0.604,0.424,0.661,0.41,0.628,0.435,0.681,0.412,0.601,0.415,0.67,0.42,NA,NA,,,NA,K-12,1,Rural,New Berlin,Public school district,N,N
2017-18,1945,  NA,Cooperative Ed Serv Agcy 01,Northern Ozaukee,76.6,Exceeds Expectations,K4,12,NA,741,0.70%,1.10%,1.20%,7.00%,0.00%,87.90%,2.20%,13.80%,24.00%,2.70%,0.10%,2.80%,71.4,38.6,32.8,73.6,40.6,33,72.2,36.2,36,NA,NA,NA,89.8,39,37.8,6.8,6.2,100,50,50,100,50,50,100,50,50,NA,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,NA,NA,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,99.50%,99.50%,99.50%,99.50%,Lowest Subgroup Rate: Hispanic,95.70%,98%,95.70%,98%,32.30%,17.70%,25.00%,25.00%,0.465,0.367,0.575,0.488,0.625,0.521,0.441,0.44,0.549,0.424,0.404,0.41,0.554,0.435,0.452,0.412,0.521,0.415,0.456,0.42,NA,NA,,This district contains one or more virtual charter schools with at least 50% open enrollment. The following schools are excluded from this district report card: Wisconsin Virtual Learning.,NA,K-12,1,Rural,Fredonia,Public school district,N,N
2017-18,4018,  NA,Cooperative Ed Serv Agcy 01,Oak Creek-Franklin Joint,79.9,Exceeds Expectations,K4,12,NA,"6,584",0.50%,7.90%,4.10%,13.50%,0.30%,71.10%,2.60%,10.50%,22.00%,7.50%,0.10%,2.90%,72.1,36.7,35.4,68,35.9,32.1,87.4,18.9,18.5,25,25,50,90.5,38.9,37.5,7.4,6.7,100,50,50,100,50,50,100,25,25,50,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,25,25,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,99.40%,99.40%,99.40%,99.40%,Lowest Subgroup Rate: SwD,97.80%,98.40%,97.80%,98.30%,33.70%,16.30%,25.00%,25.00%,0.408,0.367,0.511,0.488,0.58,0.521,0.527,0.44,0.505,0.424,0.51,0.41,0.537,0.435,0.484,0.412,0.495,0.415,0.51,0.42,NA,NA,,,NA,K-12,1,NA,Oak Creek,Public school district,N,N
2017-18,4060,  NA,Cooperative Ed Serv Agcy 01,Oconomowoc Area,79.2,Exceeds Expectations,K4,12,NA,"5,304",0.20%,1.10%,1.00%,5.80%,0.10%,88.90%,2.90%,10.90%,13.50%,1.70%,0.10%,1.90%,74.7,36.2,38.5,67,30.2,36.8,79.9,19.8,21.3,13.8,25,38.8,90.8,38.9,37.6,7.3,7,100,50,50,100,50,50,100,25,25,50,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,25,25,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,97.80%,97.50%,97.70%,97.30%,Lowest Subgroup Rate: SwD,93.60%,92.20%,93.60%,91.90%,39.30%,10.70%,25.00%,25.00%,0.415,0.367,0.635,0.488,0.55,0.521,0.526,0.44,0.487,0.424,0.554,0.41,0.524,0.435,0.545,0.412,0.472,0.415,0.574,0.42,NA,NA,,,NA,K-12,1,NA,Oconomowoc,Public school district,N,N
2017-18,4312,  NA,Cooperative Ed Serv Agcy 01,Pewaukee,82.2,Exceeds Expectations,K4,12,NA,"2,987",0.10%,7.90%,1.40%,6.20%,0.00%,79.20%,5.20%,6.90%,9.10%,1.50%,0.00%,2.70%,82.3,41.9,40.4,60.3,31.1,29.2,77.5,19.7,18.5,14.3,25,39.3,93.4,39.3,37.7,9,7.4,100,50,50,100,50,50,100,25,25,50,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,25,25,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,99.20%,99%,99.30%,99%,Lowest Subgroup Rate: SwD,97%,96.70%,97%,96.70%,42.30%,7.70%,25.00%,25.00%,0.508,0.367,0.72,0.488,0.702,0.521,0.631,0.44,0.578,0.424,0.602,0.41,0.596,0.435,0.578,0.412,0.634,0.415,0.612,0.42,NA,NA,,,NA,K-12,1,NA,Pewaukee,Public school district,N,N
2017-18,4515,  NA,Cooperative Ed Serv Agcy 01,Port Washington-Saukville,80.2,Exceeds Expectations,K4,12,NA,"2,630",0.30%,1.50%,2.70%,5.40%,0.00%,86.60%,3.50%,15.40%,19.40%,1.50%,0.10%,2.40%,77.3,40.5,36.8,59.3,28.2,31.1,84.2,16.6,17.6,25,25,50,92.6,39.2,38.1,8.9,6.4,100,50,50,100,50,50,100,25,25,50,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,25,25,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,97.60%,98.50%,97.50%,98.50%,Lowest Subgroup Rate: Two or More,92.30%,94.40%,89.70%,93.30%,35.40%,14.60%,25.00%,25.00%,0.482,0.367,0.558,0.488,0.684,0.521,0.54,0.44,0.607,0.424,0.5,0.41,0.588,0.435,0.538,0.412,0.57,0.415,0.557,0.42,NA,NA,,,NA,K-12,1,NA,Port Washington,Public school district,N,N
